AvgOrderValue,PurchaseFrequency,NumProductCategoriesShoppedIn,AvgDiscountUsed,Cluster
236.83,0.87,1,0.059,1
36.12,8.71,2,0.117,0
44.11,2.88,3,0.453,3
41.87,4.02,2,0.345,3
27.44,1.29,1,0.038,2
31.22,8.51,3,0.061,0
42.43,11.97,3,0.11,0
41.44,3.31,2,0.33,3
200.95,2.52,2,0.0,1
182.23,3.12,2,0.034,1
33.22,1.47,1,0.024,2
38.2,11.31,2,0.103,0
26.42,8.19,4,0.089,0
32.68,12.27,4,0.096,0
47.68,3.93,1,0.472,3
23.88,0.8,1,0.022,2
29.76,3.62,3,0.212,3
176.12,2.1,1,0.049,1
50.28,3.49,2,0.464,3
140.75,0.66,2,0.053,1
40.13,9.93,2,0.108,0
168.49,1.11,2,0.108,1
160.82,1.83,1,0.015,1
29.0,0.55,2,0.018,2
151.63,1.6,2,0.026,1
148.91,2.3,3,0.073,1
31.53,9.46,3,0.122,0
195.61,1.63,2,0.009,1
168.98,2.29,2,0.064,1
50.1,3.07,2,0.343,3
40.26,12.03,4,0.105,0
201.62,1.34,3,0.023,1
46.75,8.39,3,0.093,0
28.45,11.12,4,0.102,0
62.07,2.33,2,0.184,3
35.69,13.87,4,0.101,0
167.38,2.51,2,0.073,1
35.88,4.27,2,0.393,3
41.51,7.3,2,0.107,0
39.5,13.9,4,0.098,0
166.25,2.62,2,0.045,1
29.77,11.4,2,0.144,0
16.99,1.11,1,0.047,2
157.22,2.45,2,0.065,1
52.0,3.88,2,0.335,3
214.6,1.26,2,0.019,1
228.0,2.07,1,0.07,1
46.71,2.92,1,0.467,3
16.4,0.72,1,0.038,2
30.23,1.19,2,0.246,3
48.4,4.65,1,0.51,3
23.35,1.47,1,0.0,2
30.13,12.58,2,0.172,0
205.47,3.07,4,0.053,1
191.17,2.12,2,0.075,1
27.17,11.8,4,0.096,0
261.94,1.14,2,0.064,1
50.55,3.28,2,0.341,3
186.0,1.36,1,0.105,1
16.68,1.36,1,0.044,2
175.54,1.83,1,0.045,1
45.73,2.91,2,0.337,3
31.04,1.15,1,0.021,2
181.62,2.21,2,0.056,1
19.66,14.72,4,0.068,0
192.36,1.88,1,0.043,1
168.88,1.63,3,0.006,1
45.63,3.62,2,0.319,3
21.45,1.08,1,0.019,2
32.59,0.37,1,0.015,2
33.96,17.17,3,0.05,0
46.58,3.14,3,0.227,3
30.4,10.67,2,0.072,0
42.05,11.47,4,0.152,0
35.89,0.99,2,0.297,3
188.44,2.5,2,0.043,1
18.46,10.57,3,0.112,0
189.56,1.81,1,0.06,1
47.99,1.97,2,0.345,3
26.28,0.62,1,0.032,2
66.35,2.55,1,0.192,2
47.07,3.1,2,0.415,3
196.98,1.2,1,0.003,1
224.06,1.77,2,0.104,1
44.53,10.63,2,0.068,0
36.44,7.78,3,0.077,0
33.16,1.5,1,0.024,2
184.52,1.07,2,0.059,1
38.47,11.78,3,0.122,0
26.23,15.43,2,0.065,0
182.57,3.19,2,0.058,1
36.79,4.48,3,0.148,0
34.89,1.34,1,0.033,2
46.06,4.26,2,0.394,3
20.16,1.05,1,0.0,2
30.66,0.48,1,0.03,2
39.58,11.8,3,0.071,0
206.08,1.4,2,0.079,1
14.43,10.98,3,0.025,0
168.27,2.4,1,0.07,1
41.58,3.11,2,0.203,3
56.83,4.0,2,0.192,3
51.44,3.33,2,0.419,3
147.44,1.82,2,0.087,1
16.29,0.41,1,0.033,2
48.19,9.8,1,0.026,2
30.61,3.2,2,0.354,3
16.21,0.68,1,0.0,2
32.33,16.12,4,0.056,0
32.28,4.21,2,0.307,3
182.43,2.14,2,0.036,1
175.9,1.11,1,0.031,1
28.39,13.47,2,0.118,0
28.07,0.39,1,0.0,2
27.49,0.85,1,0.025,2
38.96,2.37,2,0.414,3
35.05,14.13,2,0.101,0
36.49,3.34,2,0.467,3
41.95,2.49,2,0.358,3
39.31,14.14,3,0.091,0
33.32,0.97,1,0.049,2
54.71,3.46,1,0.305,3
219.16,2.68,2,0.09,1
165.64,2.12,1,0.048,1
15.93,1.54,1,0.06,2
166.8,1.2,2,0.036,1
40.43,3.36,2,0.409,3
38.35,12.46,3,0.162,0
66.27,4.27,2,0.288,3
26.44,1.14,1,0.0,2
21.21,0.65,1,0.023,2
28.91,12.69,3,0.065,0
29.54,10.66,4,0.123,0
36.39,11.67,2,0.083,0
19.24,0.66,1,0.012,2
30.54,14.95,3,0.059,0
44.95,3.76,2,0.328,3
201.64,2.17,2,0.078,1
37.77,11.53,2,0.124,0
235.08,1.49,3,0.01,1
46.04,3.67,2,0.425,3
32.34,2.21,2,0.359,3
48.3,13.85,3,0.093,0
41.08,14.52,3,0.101,0
32.3,13.14,3,0.143,0
53.35,3.45,1,0.418,3
44.14,3.16,2,0.332,3
29.71,0.35,1,0.02,2
26.54,13.71,3,0.086,0
47.05,3.38,2,0.454,3
213.84,1.23,3,0.056,1
231.16,2.23,1,0.071,1
42.69,9.4,4,0.04,0
26.14,10.42,3,0.138,0
234.96,2.09,2,0.025,1
46.99,13.28,2,0.008,0
61.14,3.52,2,0.426,3
56.6,2.47,1,0.299,3
38.96,0.64,1,0.039,2
29.79,3.23,2,0.171,3
38.69,16.05,3,0.092,0
40.94,13.63,3,0.09,0
51.99,11.35,3,0.023,0
262.82,2.31,2,0.087,1
16.15,0.76,1,0.008,2
26.55,1.03,1,0.007,2
35.15,11.63,4,0.07,0
50.65,1.98,2,0.401,3
44.48,11.35,4,0.162,0
185.74,2.13,2,0.029,1
44.8,13.34,5,0.105,0
168.96,2.06,2,0.092,1
179.96,3.71,2,0.056,1
201.46,2.54,1,0.017,1
47.49,3.48,2,0.445,3
34.87,3.12,1,0.348,3
40.43,2.33,2,0.499,3
210.67,1.52,3,0.021,1
214.84,2.2,3,0.071,1
183.47,2.56,2,0.047,1
253.92,4.03,1,0.03,1
56.4,4.52,2,0.513,3
223.8,1.56,2,0.094,1
73.92,3.6,1,0.321,3
29.37,9.45,3,0.14,0
47.15,1.84,2,0.335,3
42.21,10.86,3,0.114,0
36.15,0.99,1,0.055,2
24.65,1.77,1,0.047,2
172.56,1.98,2,0.069,1
51.86,2.36,2,0.436,3
34.71,13.77,3,0.058,0
35.26,0.89,1,0.021,2
23.68,11.36,2,0.118,0
39.94,13.29,2,0.02,0
39.4,13.83,3,0.014,0
26.33,12.2,3,0.123,0
230.51,2.42,2,0.116,1
31.61,2.87,2,0.414,3
28.81,0.43,1,0.03,2
133.57,1.66,3,0.0,1
37.16,11.55,3,0.158,0
160.74,2.14,1,0.073,1
21.21,1.29,2,0.009,2
220.99,2.17,1,0.01,1
49.63,3.89,2,0.334,3
124.06,1.84,2,0.073,1
42.67,12.55,3,0.151,0
186.54,2.58,2,0.023,1
13.29,0.46,1,0.011,2
133.62,0.92,1,0.055,1
29.24,9.22,2,0.158,0
209.76,1.74,3,0.071,1
37.0,11.71,3,0.144,0
26.36,12.86,4,0.055,0
32.17,11.6,3,0.087,0
41.18,3.79,2,0.585,3
258.49,2.45,2,0.089,1
217.02,2.95,2,0.028,1
36.25,12.78,3,0.101,0
28.46,0.91,1,0.0,2
32.14,0.91,1,0.006,2
35.98,12.37,3,0.091,0
40.21,14.98,3,0.129,0
174.97,2.36,2,0.059,1
172.48,2.73,2,0.048,1
233.15,2.46,1,0.075,1
42.97,2.94,3,0.323,3
141.97,2.94,2,0.052,1
39.61,17.63,2,0.135,0
207.05,1.5,1,0.041,1
170.34,2.38,2,0.038,1
29.97,10.33,4,0.123,0
36.28,12.85,3,0.115,0
24.52,0.7,1,0.019,2
22.1,1.23,1,0.0,2
39.27,3.76,2,0.279,3
164.09,1.19,2,0.044,1
38.4,3.18,1,0.3,3
36.41,4.12,2,0.324,3
256.12,2.12,3,0.016,1
33.38,2.09,2,0.382,3
44.46,9.71,3,0.071,0
29.97,15.41,4,0.132,0
183.2,2.03,1,0.045,1
32.24,2.56,2,0.372,3
52.79,1.44,2,0.414,3
55.57,3.43,2,0.363,3
32.52,0.5,1,0.028,2
21.98,1.22,1,0.062,2
60.93,3.22,2,0.442,3
28.99,1.42,1,0.034,2
29.2,14.37,4,0.074,0
35.91,12.86,5,0.168,0
48.7,11.51,4,0.08,0
44.53,1.79,2,0.33,3
148.74,2.17,2,0.055,1
161.46,1.34,3,0.026,1
220.33,1.94,2,0.023,1
42.24,2.92,2,0.281,3
21.03,1.2,1,0.038,2
197.25,1.19,2,0.018,1
31.99,1.0,1,0.034,2
178.0,1.91,2,0.055,1
34.88,3.68,2,0.339,3
38.32,4.16,2,0.29,3
33.42,1.01,1,0.0,2
234.2,3.38,1,0.046,1
39.06,1.07,1,0.0,2
52.85,2.77,2,0.422,3
40.47,9.93,2,0.105,0
42.54,2.62,2,0.279,3
41.56,2.61,1,0.278,3
23.44,0.78,1,0.02,2
31.95,12.01,2,0.056,0
165.37,2.25,2,0.036,1
41.09,3.25,3,0.442,3
33.48,8.58,4,0.159,0
46.92,8.68,3,0.054,0
36.0,11.44,3,0.102,0
197.12,1.91,2,0.035,1
31.63,0.86,1,0.027,2
34.19,12.04,4,0.155,0
48.02,1.99,2,0.296,3
175.29,2.02,2,0.071,1
204.61,1.9,2,0.022,1
25.53,3.62,3,0.412,3
42.83,2.29,2,0.392,3
47.35,2.21,2,0.295,3
52.67,2.38,2,0.325,3
16.69,0.54,1,0.0,2
40.96,3.67,2,0.332,3
107.48,2.33,1,0.054,2
180.22,3.14,2,0.035,1
164.41,1.75,2,0.078,1
43.75,13.74,4,0.143,0
28.02,12.94,3,0.124,0
190.86,2.03,3,0.035,1
30.67,1.28,1,0.003,2
185.15,2.38,1,0.0,1
24.13,1.18,1,0.028,2
50.15,14.69,5,0.089,0
35.73,1.2,2,0.033,2
147.93,2.76,1,0.058,1
43.38,11.95,4,0.091,0
198.85,1.95,1,0.121,1
53.77,2.72,2,0.387,3
25.08,0.99,1,0.01,2
15.93,1.15,1,0.025,2
163.09,1.81,2,0.055,1
26.36,0.91,1,0.015,2
38.5,3.35,2,0.431,3
162.0,1.29,2,0.053,1
19.35,1.42,1,0.041,2
216.6,1.16,2,0.018,1
223.24,2.77,1,0.0,1
30.29,0.95,1,0.016,2
32.98,14.55,4,0.095,0
22.38,1.63,1,0.01,2
48.43,3.3,2,0.248,3
18.9,15.7,3,0.105,0
16.89,1.6,1,0.017,2
21.56,0.73,1,0.011,2
47.06,2.64,2,0.356,3
28.43,6.24,3,0.065,0
191.85,1.67,3,0.081,1
16.83,0.64,1,0.001,2
36.12,13.97,2,0.061,0
164.5,1.43,3,0.06,1
26.75,0.28,1,0.032,2
30.53,0.91,1,0.0,2
59.58,2.99,2,0.232,3
201.6,1.03,2,0.042,1
175.58,2.07,2,0.021,1
237.1,2.2,2,0.039,1
20.34,1.59,1,0.014,2
26.88,0.35,1,0.013,2
48.71,2.2,2,0.358,3
191.79,0.7,2,0.04,1
54.9,2.72,2,0.444,3
43.38,11.57,3,0.104,0
26.18,11.45,3,0.168,0
216.72,1.63,2,0.076,1
229.23,2.54,2,0.019,1
200.98,2.96,1,0.055,1
160.41,2.24,2,0.069,1
41.43,2.38,2,0.531,3
40.13,2.31,2,0.294,3
30.25,10.66,2,0.121,0
21.37,0.78,1,0.008,2
208.74,1.69,2,0.032,1
34.98,12.01,3,0.116,0
23.64,12.96,3,0.07,0
34.26,15.2,3,0.163,0
31.9,14.33,4,0.148,0
143.94,2.01,2,0.083,1
183.11,1.92,1,0.039,1
31.17,3.49,2,0.419,3
30.55,12.3,3,0.132,0
40.71,3.45,2,0.401,3
241.95,2.25,2,0.042,1
43.1,12.51,1,0.132,0
36.22,11.17,3,0.095,0
29.29,11.37,4,0.096,0
29.95,13.54,3,0.097,0
42.23,12.79,2,0.133,0
42.8,2.3,2,0.44,3
25.04,1.2,1,0.013,2
30.14,0.41,1,0.032,2
69.1,3.27,2,0.428,3
46.37,13.0,2,0.171,0
46.97,3.33,1,0.372,3
41.62,14.58,3,0.106,0
152.76,2.56,2,0.086,1
218.98,1.42,3,0.08,1
48.93,4.04,2,0.362,3
40.5,10.36,3,0.195,0
53.49,3.86,2,0.217,3
43.79,8.58,3,0.141,0
48.17,2.63,2,0.478,3
235.33,3.06,2,0.05,1
50.68,3.25,2,0.301,3
30.69,9.72,2,0.157,0
36.42,15.2,4,0.179,0
50.31,9.86,3,0.114,0
157.53,2.7,1,0.093,1
171.56,2.9,2,0.056,1
34.95,1.82,1,0.042,2
32.0,1.26,1,0.035,2
37.52,18.14,4,0.081,0
38.96,14.59,2,0.083,0
28.24,1.7,2,0.362,3
183.41,1.43,2,0.021,1
49.69,3.7,2,0.233,3
28.0,10.94,4,0.118,0
38.2,10.71,2,0.129,0
31.26,0.47,1,0.011,2
23.1,0.55,1,0.039,2
23.39,1.29,1,0.062,2
28.48,12.4,5,0.143,0
191.4,1.36,1,0.057,1
35.18,12.28,3,0.098,0
51.22,7.95,4,0.052,0
28.6,9.3,4,0.05,0
34.15,12.35,3,0.121,0
33.45,1.91,2,0.494,3
205.94,1.21,3,0.107,1
35.81,16.17,3,0.097,0
33.3,18.64,2,0.115,0
39.43,11.96,3,0.065,0
204.07,2.29,1,0.0,1
255.85,2.34,2,0.007,1
199.88,1.32,1,0.059,1
38.67,10.5,2,0.083,0
33.03,9.46,3,0.108,0
37.24,2.4,2,0.316,3
38.64,6.42,1,0.052,2
30.84,8.87,3,0.16,0
43.0,14.6,3,0.201,0
179.61,1.73,3,0.015,1
31.64,1.33,1,0.022,2
220.16,1.94,1,0.053,1
34.69,15.77,3,0.108,0
53.18,9.86,2,0.114,0
22.08,1.04,1,0.014,2
150.2,2.02,2,0.056,1
39.53,2.41,2,0.54,3
163.43,1.65,2,0.067,1
210.64,2.42,3,0.03,1
66.28,3.73,2,0.287,3
172.26,2.03,2,0.036,1
17.82,1.65,1,0.048,2
27.86,0.98,2,0.021,2
191.77,1.52,1,0.015,1
44.76,2.22,2,0.339,3
197.44,1.04,2,0.099,1
35.83,4.08,3,0.179,3
23.63,8.07,3,0.006,0
38.17,1.34,2,0.0,2
229.13,2.01,3,0.051,1
19.77,2.65,2,0.312,3
14.17,1.21,1,0.005,2
24.17,1.46,1,0.011,2
45.97,15.68,2,0.205,0
50.31,3.34,3,0.41,3
34.45,3.08,3,0.251,3
263.61,2.48,2,0.046,1
35.62,3.21,3,0.283,3
225.65,1.65,2,0.062,1
44.37,12.68,4,0.12,0
45.73,3.82,2,0.243,3
251.31,1.04,2,0.032,1
24.14,0.87,1,0.034,2
27.88,0.64,1,0.014,2
45.06,3.68,2,0.45,3
21.32,9.71,4,0.135,0
232.56,2.55,2,0.077,1
32.97,1.13,1,0.026,2
141.51,0.98,2,0.104,1
25.22,13.51,2,0.107,0
44.9,11.91,3,0.054,0
147.75,1.32,2,0.09,1
32.5,16.64,3,0.101,0
37.98,4.81,2,0.459,3
33.71,13.94,4,0.031,0
37.01,12.17,4,0.125,0
171.76,3.45,2,0.031,1
50.36,4.18,3,0.396,3
50.29,3.06,1,0.34,3
44.6,11.41,4,0.074,0
43.63,4.33,2,0.195,3
31.97,12.65,4,0.153,0
20.48,13.72,3,0.177,0
28.94,13.9,3,0.087,0
22.97,2.93,2,0.243,3
219.98,2.7,2,0.026,1
27.21,12.19,3,0.155,0
35.08,2.33,2,0.319,3
207.57,1.88,2,0.083,1
41.69,14.26,3,0.11,0
40.32,3.09,2,0.362,3
27.75,0.65,1,0.028,2
41.72,2.98,2,0.261,3
212.64,2.3,3,0.062,1
33.47,9.43,1,0.098,2
35.34,13.45,2,0.126,0
48.69,2.83,2,0.303,3
39.59,10.61,3,0.06,0
59.35,2.54,3,0.498,3
35.85,0.41,2,0.074,2
50.91,1.5,2,0.47,3
166.29,1.36,2,0.044,1
16.42,1.24,1,0.025,2
154.74,2.33,1,0.01,1
34.01,11.5,3,0.065,0
32.91,13.36,4,0.154,0
218.75,2.1,2,0.05,1
36.53,14.24,3,0.148,0
220.4,1.0,2,0.13,1
214.77,1.05,2,0.075,1
188.67,2.76,2,0.066,1
26.27,2.3,3,0.315,3
192.86,1.23,2,0.011,1
181.4,1.1,2,0.006,1
26.93,16.44,3,0.083,0
178.26,2.59,2,0.09,1
60.57,3.06,2,0.457,3
41.28,13.32,4,0.109,0
30.02,0.66,2,0.001,2
28.32,1.68,3,0.55,3
111.09,1.46,2,0.089,1
45.43,14.73,4,0.081,0
39.32,11.16,4,0.133,0
154.01,2.43,2,0.048,1
53.49,2.89,2,0.269,3
41.46,3.2,2,0.408,3
48.14,3.87,2,0.28,3
33.36,7.68,3,0.102,0
30.33,17.63,4,0.197,0
48.54,3.43,2,0.351,3
23.36,1.4,1,0.012,2
187.68,0.66,3,0.102,1
27.77,1.51,1,0.058,2
47.1,3.22,1,0.295,3
45.71,2.58,2,0.391,3
215.81,2.41,3,0.076,1
184.57,1.38,2,0.103,1
41.05,7.05,4,0.089,0
44.2,1.93,2,0.409,3
21.97,0.95,1,0.019,2
35.51,3.94,2,0.334,3
48.18,3.08,2,0.384,3
215.43,1.54,2,0.0,1
34.16,0.62,1,0.029,2
41.62,12.39,3,0.065,0
44.76,1.97,2,0.328,3
36.94,9.33,3,0.106,0
57.39,3.78,2,0.331,3
42.46,2.15,3,0.376,3
204.23,2.62,2,0.031,1
151.8,2.59,3,0.056,1
192.16,0.9,3,0.047,1
23.69,12.56,2,0.043,0
44.06,13.76,3,0.166,0
35.3,2.29,3,0.233,3
14.81,1.28,1,0.024,2
28.35,15.68,3,0.13,0
17.52,1.19,1,0.013,2
214.08,1.29,3,0.019,1
242.53,2.07,2,0.026,1
28.89,0.86,1,0.014,2
36.09,3.55,2,0.375,3
23.8,1.1,2,0.024,2
42.08,15.14,4,0.086,0
25.77,1.09,1,0.038,2
36.16,9.97,3,0.142,0
24.93,0.89,1,0.012,2
49.78,2.73,2,0.278,3
38.8,3.3,2,0.25,3
40.74,9.17,1,0.067,2
48.17,16.41,3,0.086,0
24.93,12.25,3,0.121,0
192.31,2.68,1,0.044,1
34.09,11.97,3,0.071,0
27.48,11.62,5,0.054,0
47.51,2.58,3,0.384,3
38.57,12.94,3,0.096,0
30.31,1.73,1,0.0,2
28.32,14.87,3,0.036,0
38.94,3.73,2,0.358,3
28.28,16.29,2,0.119,0
40.56,11.21,3,0.112,0
52.1,1.49,3,0.431,3
223.85,2.18,2,0.009,1
20.88,1.3,1,0.021,2
18.7,1.77,1,0.029,2
48.26,4.17,2,0.309,3
20.75,12.73,3,0.129,0
27.34,3.23,3,0.349,3
183.94,2.27,2,0.015,1
49.21,16.58,1,0.057,0
28.9,0.91,1,0.0,2
35.27,11.13,4,0.041,0
139.49,1.8,2,0.063,1
189.12,1.44,1,0.004,1
26.86,1.25,1,0.042,2
56.16,2.95,2,0.295,3
158.34,1.18,3,0.049,1
48.19,14.44,3,0.088,0
46.91,4.1,2,0.32,3
24.54,1.57,2,0.009,2
205.47,2.37,2,0.015,1
42.31,3.61,2,0.273,3
198.31,2.31,3,0.072,1
41.69,3.38,2,0.423,3
25.52,0.79,1,0.032,2
37.13,14.08,2,0.071,0
24.51,0.95,2,0.0,2
36.27,9.61,3,0.103,0
193.28,2.65,2,0.058,1
227.47,2.66,2,0.071,1
161.7,1.38,3,0.052,1
34.96,0.85,1,0.0,2
46.69,3.17,2,0.226,3
207.43,2.63,3,0.032,1
63.32,3.24,2,0.421,3
36.24,11.77,3,0.121,0
202.79,1.86,2,0.045,1
39.12,12.07,3,0.135,0
224.91,1.31,3,0.043,1
41.2,11.5,3,0.065,0
36.65,15.58,6,0.071,0
229.37,1.44,2,0.082,1
217.55,1.86,3,0.021,1
242.75,2.39,2,0.0,1
248.67,2.93,2,0.087,1
173.54,2.01,2,0.023,1
192.61,2.06,2,0.066,1
29.65,1.29,1,0.026,2
193.17,1.91,3,0.048,1
49.81,3.85,2,0.445,3
47.91,1.43,2,0.342,3
37.59,15.72,2,0.08,0
162.82,1.71,2,0.036,1
184.38,0.82,3,0.054,1
191.58,2.5,2,0.037,1
164.62,1.98,2,0.021,1
34.49,15.97,4,0.14,0
28.29,1.3,1,0.033,2
29.64,8.71,2,0.058,0
37.61,12.56,3,0.101,0
40.88,8.86,2,0.143,0
44.77,2.71,2,0.278,3
195.98,0.9,2,0.052,1
45.3,3.96,2,0.423,3
21.87,1.05,2,0.022,2
42.56,14.16,4,0.115,0
219.71,1.97,2,0.029,1
192.62,0.76,2,0.09,1
20.4,15.42,2,0.075,0
31.46,12.88,4,0.122,0
29.9,1.09,1,0.0,2
24.05,14.6,3,0.172,0
46.58,2.54,2,0.362,3
180.81,1.55,2,0.071,1
36.01,12.73,4,0.048,0
41.64,3.16,2,0.415,3
42.98,3.68,2,0.269,3
35.42,13.55,3,0.057,0
41.24,12.67,3,0.083,0
21.96,1.3,1,0.009,2
145.9,2.97,2,0.066,1
208.02,1.71,2,0.03,1
58.89,5.42,2,0.3,3
41.49,5.0,4,0.103,0
189.79,2.49,2,0.04,1
32.82,1.36,1,0.007,2
25.46,2.29,1,0.339,3
187.38,2.09,2,0.039,1
33.91,3.37,2,0.329,3
57.65,1.03,2,0.343,3
221.43,2.99,2,0.05,1
22.56,1.15,1,0.019,2
38.04,11.6,2,0.152,0
40.58,2.19,2,0.396,3
35.76,11.96,2,0.094,0
26.3,1.04,1,0.014,2
70.44,3.03,3,0.341,3
170.18,1.53,3,0.101,1
52.34,3.05,2,0.339,3
44.1,12.26,4,0.047,0
199.44,1.99,2,0.078,1
196.89,2.31,2,0.084,1
46.15,9.08,2,0.103,0
19.43,11.23,3,0.102,0
44.77,1.99,2,0.45,3
28.11,13.99,5,0.048,0
154.92,2.57,2,0.0,1
42.78,1.78,3,0.261,3
32.27,14.78,3,0.027,0
197.16,1.87,2,0.065,1
188.3,1.76,3,0.0,1
201.86,3.12,3,0.047,1
34.89,10.19,3,0.126,0
224.32,1.53,2,0.048,1
223.03,2.37,2,0.076,1
71.89,3.05,2,0.373,3
39.36,3.4,2,0.289,3
177.01,2.48,1,0.067,1
23.05,9.21,3,0.13,0
197.15,1.87,2,0.042,1
19.22,0.42,1,0.031,2
42.44,2.07,2,0.246,3
39.08,14.3,5,0.11,0
203.61,0.99,2,0.019,1
200.44,2.53,2,0.11,1
46.96,10.99,3,0.11,0
33.38,12.63,3,0.118,0
41.35,16.54,3,0.057,0
41.13,18.38,3,0.063,0
54.31,14.84,4,0.137,0
47.75,4.09,1,0.427,3
186.65,1.26,2,0.023,1
174.63,1.07,2,0.034,1
192.54,2.1,1,0.025,1
248.18,2.33,2,0.042,1
18.45,0.77,1,0.004,2
31.45,2.71,3,0.319,3
198.81,2.49,3,0.0,1
38.29,2.96,2,0.367,3
15.95,1.02,1,0.01,2
30.15,8.17,3,0.136,0
20.45,0.98,1,0.009,2
209.07,1.27,1,0.085,1
252.5,2.93,3,0.062,1
32.49,9.88,4,0.12,0
171.08,2.27,2,0.024,1
33.91,9.23,3,0.103,0
25.9,1.6,1,0.017,2
42.25,3.27,2,0.393,3
46.11,11.87,3,0.12,0
32.08,0.96,1,0.006,2
38.78,3.47,2,0.417,3
25.28,11.86,3,0.079,0
236.09,1.76,2,0.063,1
43.44,13.98,3,0.067,0
46.08,4.16,3,0.301,3
221.58,1.14,2,0.102,1
203.0,2.86,2,0.073,1
166.92,1.73,1,0.046,1
56.54,2.86,2,0.536,3
54.6,2.54,1,0.473,3
45.22,1.58,2,0.259,3
251.79,2.11,2,0.115,1
36.86,2.63,2,0.356,3
49.4,2.43,2,0.344,3
202.88,2.09,2,0.06,1
209.89,0.63,1,0.095,1
34.63,8.66,2,0.041,0
34.08,14.26,2,0.178,0
266.05,0.89,2,0.025,1
22.2,1.03,1,0.0,2
190.14,1.88,2,0.049,1
25.62,10.85,2,0.118,0
192.54,1.47,1,0.064,1
50.03,4.42,2,0.368,3
52.91,3.14,2,0.384,3
24.78,4.02,2,0.213,3
179.99,2.52,1,0.093,1
209.41,1.56,2,0.055,1
23.91,0.34,1,0.024,2
44.74,2.58,4,0.337,3
15.41,0.95,1,0.039,2
46.01,3.93,2,0.376,3
42.15,7.46,4,0.064,0
174.94,2.77,2,0.047,1
32.77,13.95,3,0.059,0
25.04,0.78,1,0.0,2
34.9,12.65,3,0.088,0
41.22,2.25,2,0.294,3
33.49,2.83,2,0.332,3
244.68,1.22,1,0.048,1
46.79,2.57,2,0.401,3
206.07,1.63,1,0.052,1
24.29,1.11,2,0.009,2
216.43,2.16,2,0.067,1
42.66,3.16,2,0.306,3
26.93,3.03,2,0.303,3
25.34,10.49,3,0.085,0
16.55,0.89,1,0.016,2
58.74,2.17,3,0.407,3
219.59,1.45,2,0.0,1
28.08,11.46,5,0.078,0
60.66,2.18,2,0.409,3
33.72,2.49,2,0.377,3
22.76,11.53,3,0.053,0
198.12,2.2,3,0.046,1
47.0,2.96,2,0.352,3
27.75,13.74,5,0.168,0
40.62,12.96,2,0.019,0
34.63,9.52,2,0.117,0
43.57,3.62,1,0.327,3
25.37,2.95,2,0.306,3
45.83,2.76,3,0.408,3
206.89,1.38,2,0.02,1
28.64,6.94,2,0.061,2
49.92,3.35,2,0.35,3
29.66,10.52,3,0.06,0
30.29,0.76,1,0.01,2
41.01,2.0,2,0.345,3
41.91,7.41,3,0.101,0
42.61,12.37,4,0.018,0
56.42,2.51,2,0.402,3
44.27,12.67,2,0.089,0
53.75,2.69,2,0.278,3
47.18,10.57,3,0.082,0
197.4,1.96,2,0.02,1
42.38,1.27,2,0.314,3
40.21,2.32,2,0.357,3
135.23,1.99,3,0.05,1
34.03,15.38,4,0.101,0
31.69,2.63,2,0.367,3
55.0,2.94,2,0.402,3
26.68,1.08,1,0.0,2
21.78,14.44,4,0.086,0
24.32,10.92,4,0.153,0
36.85,3.59,2,0.353,3
207.73,2.33,3,0.046,1
41.46,2.84,2,0.398,3
43.22,2.9,3,0.351,3
45.54,2.82,2,0.221,3
200.39,1.93,1,0.086,1
186.15,1.15,2,0.104,1
26.68,12.79,3,0.144,0
65.69,3.39,2,0.484,3
50.28,15.58,2,0.052,0
50.79,2.42,2,0.398,3
137.67,1.98,2,0.034,1
29.44,0.94,1,0.026,2
32.85,3.2,2,0.466,3
106.1,2.75,2,0.063,1
171.99,2.76,3,0.046,1
46.05,2.24,1,0.24,3
151.73,1.55,2,0.062,1
26.96,1.63,1,0.035,2
21.18,1.34,1,0.06,2
36.07,13.03,4,0.081,0
192.61,2.5,3,0.035,1
23.41,1.81,2,0.0,2
20.42,1.31,1,0.05,2
33.38,3.73,2,0.462,3
34.08,13.61,2,0.091,0
25.08,15.42,3,0.063,0
23.66,0.65,1,0.038,2
44.44,11.01,3,0.15,0
39.37,12.75,4,0.072,0
43.03,2.57,3,0.352,3
221.59,2.78,3,0.073,1
31.92,3.93,2,0.44,3
175.58,2.47,2,0.053,1
42.0,14.74,4,0.063,0
41.17,13.94,3,0.138,0
34.62,3.52,3,0.353,3
23.57,0.76,1,0.058,2
235.9,2.63,2,0.093,1
25.96,2.06,3,0.344,3
21.56,9.42,3,0.119,0
229.33,2.84,1,0.061,1
37.62,12.72,4,0.045,0
21.37,0.49,1,0.0,2
169.91,1.61,2,0.064,1
22.87,1.04,1,0.027,2
28.95,7.84,3,0.046,0
46.03,14.66,3,0.043,0
17.11,8.82,2,0.087,0
18.25,0.7,1,0.008,2
63.92,3.43,2,0.39,3
45.49,14.53,4,0.123,0
209.26,1.73,2,0.026,1
43.3,3.92,2,0.261,3
42.61,2.3,2,0.359,3
33.94,16.12,2,0.115,0
146.16,1.24,2,0.054,1
17.52,1.03,1,0.0,2
20.66,1.26,1,0.065,2
42.12,13.76,3,0.057,0
41.25,15.4,1,0.078,0
36.59,2.86,2,0.403,3
36.87,12.46,2,0.125,0
40.15,2.83,2,0.184,3
142.01,1.8,2,0.064,1
